kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
7296086,K01374.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,0.890737359,1.376e-06,-1.376e-06,134.56707,0.00137,-0.00137,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m08.63s,+42d50m39.4s,14.624,
6766634,K01375.01,,CANDIDATE,CANDIDATE,,0,0,0,0,321.2124365,0.0004036,-0.0004036,206.930556,0.000994,-0.000994,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h13m16.90s,+42d15m41.1s,13.709,
6774826,K01376.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,7.13895376,3.329e-05,-3.329e-05,184.24569,0.00399,-0.00399,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m03.26s,+42d16m59.3s,13.997,
7211469,K01377.01,Kepler-830 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.29689442,6.912e-05,-6.912e-05,134.57233,0.0053,-0.0053,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h40m13.03s,+42d45m24.6s,14.788,
7375795,K01378.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,19.30112039,7.405e-05,-7.405e-05,133.35614,0.00366,-0.00366,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h42m02.56s,+42d55m50.0s,13.601,
7375795,K01378.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.691666384,2.562e-06,-2.562e-06,135.94927,0.00332,-0.00332,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h42m02.56s,+42d55m50.0s,13.601,
7211221,K01379.01,Kepler-831 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.62154315,1.27e-05,-1.27e-05,136.89013,0.00186,-0.00186,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h39m56.51s,+42d43m39.6s,13.687,
7199906,K01739.01,,CANDIDATE,CANDIDATE,,0,0,0,0,220.65651253,,,172.4278591,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m36.02s,+42d42m02.8s,15.129,
6762829,K01740.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,18.795269797,1.43e-06,-1.43e-06,138.6686066,6.14e-05,-6.14e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h07m19.28s,+42d16m45.1s,13.941,
8180020,K01741.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,5.803127153,1.561e-06,-1.561e-06,136.101253,0.000239,-0.000239,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m58.45s,+44d03m08.3s,15.896,
9528420,K01742.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.70847097,1.31e-06,-1.31e-06,134.153065,0.000231,-0.000231,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m38.37s,+46d09m34.3s,14.417,
8129042,K01743.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,54.323118,0.00175,-0.00175,153.7774,0.0271,-0.0271,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h03m10.23s,+43d58m02.9s,14.478,
6364327,K01744.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,5.24372504,5.55e-05,-5.55e-05,132.7225,0.01,-0.01,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m39.84s,+41d44m50.7s,14.579,
9574614,K01745.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.982090079,1.57e-07,-1.57e-07,131.701452,0.00013,-0.00013,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h59m52.10s,+46d16m34.5s,15.933,
8197343,K01746.01,Kepler-946 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.79161234,5.355e-05,-5.355e-05,134.54064,0.00386,-0.00386,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h03m43.10s,+44d01m43.6s,14.941,
7032421,K01747.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,20.55848388,4.573e-05,-4.573e-05,133.00401,0.00189,-0.00189,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m40.40s,+42d34m47.3s,14.792,
7032421,K01747.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.56683399,,,131.7800607,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m40.40s,+42d34m47.3s,14.792,
4743513,K00024.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,2.086075752,1.392e-06,-1.392e-06,170.965627,0.000575,-0.000575,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m15.70s,+39d49m10.1s,12.963,
5728139,K00206.01,Kepler-433 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.334082429,1.332e-06,-1.332e-06,131.981761,0.000208,-0.000208,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h50m22.48s,+40d58m38.2s,14.463,
7593110,K01748.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.549386251,2.942e-06,-2.942e-06,134.247174,0.000741,-0.000741,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h05m42.24s,+43d15m51.4s,15.895,
6786348,K01749.01,Kepler-947 b,CONFIRMED,CANDIDATE,,0,0,0,0,26.964501,0.000154,-0.000154,145.34426,0.00495,-0.00495,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h37m28.02s,+42d15m09.7s,15.789,
6209677,K01750.01,Kepler-948 b,CONFIRMED,CANDIDATE,,0,0,0,0,7.76845639,4.111e-05,-4.111e-05,138.06602,0.00403,-0.00403,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h33m12.06s,+41d31m24.0s,14.800,
6209677,K01750.02,,CANDIDATE,CANDIDATE,,0,0,0,0,2.53742164,1.271e-05,-1.271e-05,132.34623,0.0045,-0.0045,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h33m12.06s,+41d31m24.0s,14.800,
9729691,K01751.01,Kepler-949 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.689301216,9.801e-06,-9.801e-06,133.661284,0.000867,-0.000867,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h54m25.89s,+46d27m13.2s,14.548,
9729691,K01751.02,,CANDIDATE,CANDIDATE,,0,0,0,0,20.99757968,3.334e-05,-3.334e-05,132.05689,0.0013,-0.0013,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h54m25.89s,+46d27m13.2s,14.548,
8127586,K01752.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,16.6094904,0.0001412,-0.0001412,147.61311,0.00715,-0.00715,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h01m45.55s,+43d55m50.6s,14.926,
11909839,K00779.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,10.405998015,2.515e-06,-2.515e-06,177.197466,0.00019,-0.00019,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h16m56.53s,+50d14m27.6s,15.562,
11918099,K00780.01,Kepler-675 b,CONFIRMED,CANDIDATE,,0,0,0,0,2.337437946,1.951e-06,-1.951e-06,171.761982,0.000659,-0.000659,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m19.99s,+50d13m49.3s,15.334,
11918099,K00780.02,,CANDIDATE,CANDIDATE,,0,0,0,0,7.2406612,1.617e-05,-1.617e-05,137.75545,0.002,-0.002,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m19.99s,+50d13m49.3s,15.334,
11923270,K00781.01,Kepler-676 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.59822233,1.407e-05,-1.407e-05,180.395376,0.000923,-0.000923,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m53.27s,+50d17m14.0s,15.937,
11960862,K00782.01,Kepler-677 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.575315881,3.726e-06,-3.726e-06,173.634044,0.000455,-0.000455,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h20m23.53s,+50d19m17.8s,15.312,
8395660,K00116.02,Kepler-106 e,CONFIRMED,CANDIDATE,,0,0,0,0,43.84439721,9.613e-05,-9.613e-05,151.93538,0.00192,-0.00192,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h03m27.36s,+44d20m15.2s,12.882,
12020329,K00783.01,Kepler-678 b,CONFIRMED,CANDIDATE,,0,0,0,0,7.275040844,4.677e-06,-4.677e-06,169.994217,0.000507,-0.000507,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h41m49.27s,+50d29m40.4s,15.080,
12066335,K00784.01,Kepler-231 c,CONFIRMED,CANDIDATE,,0,0,0,0,19.27153892,4.145e-05,-4.145e-05,186.77093,0.00182,-0.00182,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m53.61s,+50d31m54.9s,15.385,
12066335,K00784.02,Kepler-231 b,CONFIRMED,CANDIDATE,,0,0,0,0,10.06524317,1.49e-05,-1.49e-05,136.28906,0.00119,-0.00119,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m53.61s,+50d31m54.9s,15.385,
12070811,K00785.01,Kepler-679 b,CONFIRMED,CANDIDATE,,0,0,0,0,12.3935651,3.932e-05,-3.932e-05,178.74725,0.00245,-0.00245,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m05.12s,+50d34m04.0s,15.505,
12110942,K00786.01,Kepler-680 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.689920099,8.982e-06,-8.982e-06,170.36571,0.00191,-0.00191,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m29.38s,+50d37m05.7s,15.242,
12366084,K00787.01,Kepler-232 b,CONFIRMED,CANDIDATE,,0,0,0,0,4.431238488,6.106e-06,-6.106e-06,171.015,0.00111,-0.00111,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m15.88s,+51d07m18.3s,15.367,
12366084,K00787.02,Kepler-232 c,CONFIRMED,CANDIDATE,,0,0,0,0,11.37936986,2.415e-05,-2.415e-05,133.84992,0.00183,-0.00183,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m15.88s,+51d07m18.3s,15.367,
12366084,K00787.03,,CANDIDATE,CANDIDATE,,0,0,0,0,0.589376952,6.484e-06,-6.484e-06,131.8694,0.0109,-0.0109,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m15.88s,+51d07m18.3s,15.367,
12404086,K00788.01,Kepler-681 b,CONFIRMED,CANDIDATE,,0,0,0,0,26.39432897,5.724e-05,-5.724e-05,176.05459,0.00176,-0.00176,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h17m35.93s,+51d15m01.2s,15.234,
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,14.1798187,0.0001643,-0.0001643,171.50237,0.0076,-0.0076,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m10.75s,+51d19m18.0s,15.727,
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.164876,4.635e-05,-4.635e-05,135.63916,0.00661,-0.00661,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h03m27.36s,+44d20m15.2s,12.882,
12470844,K00790.01,Kepler-233 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.47237911,1.56e-05,-1.56e-05,174.16212,0.00149,-0.00149,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m27.96s,+51d19m10.3s,15.339,
12470844,K00790.02,Kepler-233 c,CONFIRMED,CANDIDATE,,0,0,0,0,60.4189369,0.0005043,-0.0005043,181.16367,0.00625,-0.00625,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m27.96s,+51d19m10.3s,15.339,
11673674,K00133.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,4.618767792,2.737e-06,-2.737e-06,133.386535,0.000485,-0.000485,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h49m14.41s,+49d42m10.9s,13.652,
8561063,K00961.03,Kepler-42 d,CONFIRMED,CANDIDATE,,0,0,0,0,1.865114193,1.005e-06,-1.005e-06,133.792344,0.000476,-0.000476,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h28m52.57s,+44d37m09.0s,15.920,
8846163,K00962.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,26.77891391,,,186.20963,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h01m50.55s,+45d00m49.8s,14.005,
10657664,K00964.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.273699006,2.4e-07,-2.4e-07,171.2385098,5.79e-05,-5.79e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h13m59.88s,+47d59m47.3s,13.234,
3337351,K00965.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,7.047103499,2.538e-06,-2.538e-06,175.03337,0.000252,-0.000252,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h20m27.77s,+38d24m15.1s,13.361,
3233043,K00966.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.379463865,2.8e-08,-2.8e-08,170.2480164,6.01e-05,-6.01e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m38.69s,+38d20m08.1s,13.787,
3233043,K00966.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,7.76967007,,,133.0900444,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m38.69s,+38d20m08.1s,13.787,
6579806,K00967.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,9.88047978,1.553e-06,-1.553e-06,173.608672,0.000127,-0.000127,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h46m40.60s,+42d02m19.1s,15.212,
3560301,K00968.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,4.6484156,7.845e-05,-7.845e-05,261.09395,0.00777,-0.00777,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h41m04.04s,+38d36m40.5s,10.963,
4044005,K00969.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,17.512014768,3.216e-06,-3.216e-06,174.282592,0.000143,-0.000143,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h10m27.92s,+39d07m38.1s,12.336,
11502218,K00970.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.9886021,8.034e-06,-8.034e-06,171.01852,0.00159,-0.00159,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h16m22.38s,+49d25m28.1s,6.974,
7684873,K00014.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.947376671,3.228e-06,-3.228e-06,171.522978,0.000883,-0.000883,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m26.87s,+43d18m18.5s,10.470,
9032900,K00134.01,,CANDIDATE,CANDIDATE,,0,0,0,0,67.5923754,0.0005335,-0.0005335,151.75056,0.00535,-0.00535,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h42m20.78s,+45d21m53.9s,13.675,
11180361,K00971.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.533059312,,,171.2274419,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h04m04.61s,+48d52m00.3s,7.748,
11013201,K00972.01,,CANDIDATE,CANDIDATE,,0,0,0,0,13.118962443,6.039e-06,-6.039e-06,261.539434,0.000329,-0.000329,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h48m00.07s,+48d32m32.0s,9.275,
11013201,K00972.02,,CANDIDATE,CANDIDATE,,0,0,0,0,7.82187328,2.242e-05,-2.242e-05,123.49907,0.00248,-0.00248,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h48m00.07s,+48d32m32.0s,9.275,
12366681,K00973.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,13.33386985,,,263.78932,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m20.66s,+51d07m37.3s,9.563,
9414417,K00974.01,,CANDIDATE,CANDIDATE,,0,0,0,0,53.5057611,0.0001596,-0.0001596,172.98304,0.00248,-0.00248,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m12.64s,+45d59m17.1s,9.582,
3632418,K00975.01,Kepler-21 A b,CONFIRMED,CANDIDATE,,0,0,0,0,2.785821236,5.258e-06,-5.258e-06,260.83731,0.00138,-0.00138,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h09m26.84s,+38d42m50.5s,8.224,
3441784,K00976.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,52.56901867,5.475e-05,-5.475e-05,184.971267,0.000837,-0.000837,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m46.65s,+38d32m19.9s,9.729,
10350571,K01175.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,93.881556,0.001764,-0.001764,131.5771,0.0176,-0.0176,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m40.96s,+47d26m55.0s,13.290,
3749365,K01176.01,Kepler-785 b,CONFIRMED,CANDIDATE,,0,0,0,0,1.97376085,9.9e-08,-9.9e-08,178.6894194,4.01e-05,-4.01e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h28m16.39s,+38d50m32.2s,15.715,
3547091,K01177.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.305577989,7.111e-06,-7.111e-06,180.68154,0.0017,-0.0017,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h28m18.84s,+38d37m53.3s,15.537,
3869825,K01178.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.800653901,4.142e-06,-4.142e-06,134.365782,0.000745,-0.000745,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h44m32.14s,+38d59m56.4s,13.320,
3655332,K01179.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,15.06649901,1.2e-05,-1.2e-05,140.654788,0.000651,-0.000651,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m42.24s,+38d44m16.7s,13.855,
4042026,K01180.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,34.82008158,1.24e-05,-1.24e-05,163.015559,0.000291,-0.000291,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h07m28.62s,+39d06m13.4s,15.187,
8394721,K00152.03,Kepler-79 b,CONFIRMED,CANDIDATE,,0,0,0,0,13.48457668,2.3e-05,-2.3e-05,136.61808,0.00132,-0.00132,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h02m04.11s,+44d22m53.7s,13.914,
3344419,K01181.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.651784374,1.93e-07,-1.93e-07,133.111707,0.000233,-0.000233,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m59.97s,+38d26m15.7s,14.997,
3865567,K01182.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,11.11620211,1.21e-05,-1.21e-05,133.100575,0.000946,-0.000946,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h41m10.06s,+38d57m52.5s,15.380,
3544689,K01183.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.922861499,2.01e-06,-2.01e-06,134.658644,0.00085,-0.00085,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m46.82s,+38d38m14.0s,14.942,
4037164,K01184.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,0.635445336,2.01e-07,-2.01e-07,134.184037,0.000277,-0.000277,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h00m19.26s,+39d10m55.6s,15.432,
3443790,K01185.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.665784138,6.93e-07,-6.93e-07,133.863028,0.000352,-0.000352,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m54.31s,+38d30m02.1s,11.840,
3966912,K01186.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,55.6639167,0.0003543,-0.0003543,156.35017,0.00543,-0.00543,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h38m57.73s,+39d00m55.8s,15.593,
3848972,K01187.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.741057213,1.16e-07,-1.16e-07,131.947273,0.000127,-0.000127,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m17.10s,+38d59m56.5s,14.489,
3860441,K01188.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.988085455,6.206e-06,-6.206e-06,133.27252,0.00172,-0.00172,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m16.97s,+38d58m52.8s,15.381,
3765771,K01189.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,2.783883492,2.349e-06,-2.349e-06,133.227846,0.000706,-0.000706,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m45.73s,+38d52m35.0s,14.216,
3557341,K01190.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.393727296,4.14e-07,-4.14e-07,178.587454,0.000885,-0.000885,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h38m28.54s,+38d36m42.8s,15.856,
8394721,K00152.04,Kepler-79 e,CONFIRMED,CANDIDATE,,0,0,0,0,81.0637895,0.0004077,-0.0004077,139.53492,0.0043,-0.0043,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h02m04.11s,+44d22m53.7s,13.914,
3859628,K01191.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.17242644,2.683e-05,-2.683e-05,361.20157,0.0024,-0.0024,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m29.67s,+38d55m20.9s,15.240,
7025526,K01380.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.074106954,1.82e-06,-1.82e-06,133.84323,0.00136,-0.00136,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h16m59.56s,+42d33m56.0s,11.748,
9451127,K01381.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,5.117401517,1.483e-06,-1.483e-06,134.586518,0.000239,-0.000239,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h59m17.45s,+46d00m49.4s,15.764,
11512246,K00168.02,Kepler-23 d,CONFIRMED,CANDIDATE,,0,0,0,0,15.27443889,3.961e-05,-3.961e-05,147.57983,0.00209,-0.00209,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m52.54s,+49d28m45.2s,13.438,
9446824,K01382.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.20233673,1.9e-06,-1.9e-06,179.533899,0.000373,-0.000373,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h48m44.25s,+46d00m24.7s,15.653,
8953257,K01383.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.221785738,9.63e-07,-9.63e-07,136.141517,0.000249,-0.000249,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m40.96s,+45d14m49.3s,14.601,
8971432,K01384.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.6243875,6e-08,-6e-08,133.0436541,7.91e-05,-7.91e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h50m17.64s,+45d13m59.9s,15.487,
9278553,K01385.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,18.610092584,1.958e-06,-1.958e-06,139.0850449,8.71e-05,-8.71e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m32.05s,+45d45m57.1s,15.840,
9143254,K01386.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.137525054,1.49e-07,-1.49e-07,133.805565,0.000109,-0.000109,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h05m26.85s,+45d33m18.6s,15.452,
8949247,K01387.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,23.799939273,1.628e-06,-1.628e-06,152.5654761,5.51e-05,-5.51e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m58.34s,+45d12m21.2s,14.669,
9346253,K01388.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,34.064566412,6.859e-06,-6.859e-06,150.452048,0.000163,-0.000163,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h33m32.79s,+45d52m13.0s,15.443,
